txn_id,scenario_id,date,counterparty,amount_usd,category,party,scope,excluded,exclusion_reason,origin,confidence
TXN-P2-0027,P2,2025-08-10,Bridgeport Building Services Inc Partners,-3128248.17,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P1-0045,P1,2025-08-12,Kaspi Marine Engineering LLP,-612884.19,opex,,borrower,1,"аудитор, п.7.1: Операция TXN-P1-0045 относится к услугам, оказанным в период с 2026-01-15 по 2026-03-20 (первый квартал 2026 года).",шаг 10: opex,0.90
TXN-B1-0009,B1,2025-08-13,Hartley Logistics Associates (Shymkent depot),-777155.65,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P9-0045,P9,2025-08-13,Blue Ridge Payroll Services,-123507.23,utilities,,borrower,0,,шаг 10: utilities,1.00
TXN-B4-0052,B4,2025-08-15,Ironwood Tax Advisory Inc (Aktobe hub),623285.69,utilities,,borrower,0,,шаг 10: utilities,1.00
TXN-P3-0054,P3,2025-08-16,Juniper Logistics Solutions (Ekibastuz block B),-5578735.29,lease,,borrower,0,,шаг 10: lease,1.00
TXN-P6-0029,P6,2025-08-16,Beacon Tax Advisors (Semey base),-295096.87,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-P4-0026,P4,2025-08-17,Hartley Power Associates LLP,-712038.74,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-B4-0031,B4,2025-08-19,Cedarville Courier Holdings (Shymkent depot),6432115.08,utilities,,borrower,0,,шаг 10: utilities,1.00
TXN-P2-0004,P2,2025-08-19,Juniper Supply Trust Service Centre,-364089.30,interest,,borrower,0,,шаг 10: interest,1.00
TXN-P2-0047,P2,2025-08-19,Juniper Uniforms Co,-434092.69,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P4-0049,P4,2025-08-19,Ironwood Waste Systems Holdings Company,-6859157.98,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P5-0013,P5,2025-08-19,KEGOC Grid Operations JSC,8214663.28,revenue,,borrower,0,,шаг 10: revenue,0.95
TXN-P6-0028,P6,2025-08-19,Pioneer Payroll Bureau,-477669.52,interest,,borrower,0,,шаг 10: interest,1.00
TXN-B1-0030,B1,2025-08-20,Ertis Capital LLP,-307018.08,opex,related,borrower,0,,"шаг 10: opex; связанная сторона (Ertis Capital, LLP)",0.90
TXN-P10-0064,P10,2025-08-21,Karaganda Energy Supply JSC,-418204.37,utilities,,borrower,0,,шаг 10: utilities,0.95
TXN-P5-0053,P5,2025-08-21,Ironwood Waste Systems Holdings (Turkistan point),-2474305.62,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P7-0054,P7,2025-08-21,Juniper Consulting Associates Trading House,530231.33,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-P1-0019,P1,2025-08-22,Ironwood Catering Corp (Karaganda yard),-2010790.30,interest,,borrower,0,,шаг 10: interest,0.95
TXN-P3-0043,P3,2025-08-22,Statewide Tax Authority,1999985.81,lease,,borrower,0,,шаг 10: lease,1.00
TXN-P8-0041,P8,2025-08-22,Kingsley Utility Services Works,-550568.07,utilities,,borrower,0,,шаг 10: utilities,1.00
TXN-P8-0053,P8,2025-08-23,Granger Utilities Holding Partners,-980969.76,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P10-0039,P10,2025-08-24,Dunmore Office Supplies Trust (Kostanay centre),1290329.01,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P10-0050,P10,2025-08-24,Bridgeport Payroll Group (Aktobe hub),-13084947.11,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P7-0013,P7,2025-08-26,Dunmore Janitorial Services (Pavlodar block),-1944353.79,lease,,borrower,0,,шаг 10: lease,1.00
TXN-P9-0002,P9,2025-08-26,Cedarville Landscaping Partners,-152206.60,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-B1-0003,B1,2025-08-27,Juniper Printing Inc Ltd (Pavlodar block),-674063.75,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-P2-0012,P2,2025-08-27,Zhetysu Capital Partners LLP,-271884.36,opex,related,borrower,0,,шаг 10: opex; связанная сторона (Zhetysu Capital Partners LLP),0.90
TXN-P5-0029,P5,2025-08-27,Eastgate Waste Systems Group (Uralsk annex),8829255.05,lease,,borrower,0,,шаг 10: lease,1.00
TXN-P6-0051,P6,2025-08-27,Foxridge Payroll Ltd (Karaganda yard),-14699557.16,interest,,borrower,0,,шаг 10: interest,0.95
TXN-P7-0053,P7,2025-08-27,Cedarville Tax Advisory Partners Enterprise (Karaganda yard),-2187384.84,payroll,,borrower,0,,шаг 10: payroll,0.95
TXN-B1-0051,B1,2025-08-28,Ashford Waste Systems Co,4465315.58,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P5-0050,P5,2025-08-28,Hartley Stationery Trust,-2871464.98,interest,,borrower,0,,шаг 10: interest,1.00
TXN-P4-0047,P4,2025-08-29,Ironwood Payroll,1186007.46,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-B4-0010,B4,2025-08-30,Ashford Realty Ltd Enterprise (Ekibastuz block B),-1067182.83,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-B4-0055,B4,2025-08-30,Juniper Consulting Associates (Oskemen unit),-6987897.37,lease,,borrower,0,,шаг 10: lease,1.00
TXN-P4-0051,P4,2025-08-31,Eastgate Catering Services (Uralsk annex),103086.37,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-P1-0046,P1,2025-09-02,Hartley Maintenance Partners (Atyrau terminal),3054795.52,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-P10-0048,P10,2025-09-02,Glenwood Telecom Corp Ltd,1427380.72,interest,,borrower,0,,шаг 10: interest,1.00
TXN-P4-0023,P4,2025-09-03,Aral Freight Arbitration Bureau,-342905.28,opex,,borrower,0,,шаг 10: opex,0.90
TXN-P2-0042,P2,2025-09-06,Ashford Stationery Corp (Kyzylorda station),411214.48,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-P1-0013,P1,2025-09-07,Ironwood Printing Ltd (Almaty office),-986275.52,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P4-0046,P4,2025-09-07,Dunmore Waste Systems LLC (Taraz site),-9371640.53,lease,,borrower,0,,шаг 10: lease,1.00
TXN-P2-0043,P2,2025-09-08,Hartley Payroll LLC,-2065898.10,lease,,borrower,0,,шаг 10: lease,1.00
TXN-P3-0009,P3,2025-09-08,Foxridge Tax Advisory Corp Partners (Karaganda yard),-6836857.12,interest,,borrower,0,,шаг 10: interest,0.95
TXN-P7-0015,P7,2025-09-08,Ironwood Office Supplies Group (Ekibastuz block B),-9689150.70,payroll,,borrower,0,,шаг 10: payroll,1.00
TXN-P9-0025,P9,2025-09-08,Zhezkazgan Processing Holdings LLP,-418204.37,capex,,borrower,0,,шаг 10: capex,0.90
TXN-P9-0042,P9,2025-09-08,Eastgate Property Works,-5971062.37,utilities,,borrower,0,,шаг 10: utilities,1.00
TXN-P7-0021,P7,2025-09-09,Hartley Water Works Company (Almaty office),-959841.63,lease,,borrower,0,,шаг 10: lease,1.00
TXN-P8-0003,P8,2025-09-09,Kingsley Utility Services Works,-7531552.68,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P8-0011,P8,2025-09-09,Ashford Leasing Inc,-13795865.18,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-B1-0032,B1,2025-09-10,Hartley Catering LP Supply,-7683788.65,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-B4-0018,B4,2025-09-10,Dunmore Landscaping Group,-2434137.65,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P1-0016,P1,2025-09-10,Dunmore Realty,-5004933.43,payroll,,borrower,0,,шаг 10: payroll,0.95
TXN-P9-0003,P9,2025-09-10,Acme Office Supplies,-11973391.14,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P3-0010,P3,2025-09-11,KazMunayGas Refining JSC,8104772.36,revenue,,borrower,0,,шаг 10: revenue,0.95
TXN-P7-0020,P7,2025-09-12,Ironwood Courier Co,4981367.79,payroll,,borrower,0,,шаг 10: payroll,1.00
TXN-P8-0054,P8,2025-09-13,Juniper Landscaping LLC Service Centre,834559.44,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P4-0014,P4,2025-09-14,Glenwood Consulting Inc (Almaty office),-399050.15,interest,,borrower,0,,шаг 10: interest,0.95
TXN-P10-0063,P10,2025-09-15,State Revenue Committee,-882447.19,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-B1-0012,B1,2025-09-16,Ironwood Maintenance Group,-421686.32,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-B4-0024,B4,2025-09-16,Dunmore Security Solutions Partners (Almaty office),1801311.03,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P6-0056,P6,2025-09-16,Eastgate Supply Ltd (Almaty office),-192438.20,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-B4-0034,B4,2025-09-17,Foxridge Insurance Co Holding (Taraz site),-822556.55,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P8-0016,P8,2025-09-17,Syrdarya Capital Holding LLP,-342118.65,opex,related,borrower,0,,"шаг 10: opex; связанная сторона (Syrdarya Capital Holding, LLP)",0.90
TXN-B4-0033,B4,2025-09-18,Glenwood Water Works LLC Supply (Zhezkazgan compound),-9899396.01,utilities,,borrower,0,,шаг 10: utilities,1.00
TXN-B4-0050,B4,2025-09-19,Ironwood Uniforms Corp,-462194.83,utilities,,borrower,0,,шаг 10: utilities,0.95
TXN-P2-0031,P2,2025-09-19,Bridgeport Cleaning Partners,-6057047.46,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P5-0052,P5,2025-09-19,Ashford Landscaping Holdings Enterprise,163904.34,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-P9-0026,P9,2025-09-19,Ironwood Uniforms Corp Service Centre (Karaganda yard),-936660.21,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P6-0018,P6,2025-09-20,Dunmore Utility Inc Enterprise,-1140952.33,interest,,borrower,0,,шаг 10: interest,1.00
TXN-B4-0054,B4,2025-09-21,Juniper Cleaning (Ekibastuz block B),-792090.02,lease,,borrower,0,,шаг 10: lease,1.00
TXN-P7-0037,P7,2025-09-21,Eastgate Building Services Associates (Taraz site),-1731446.13,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-B4-0056,B4,2025-09-22,Shymkent Fuel Distributors LLP,1946791.21,revenue,related,borrower,0,,шаг 10: revenue; связанная сторона (Shymkent Fuel Distributors LLP),0.95
TXN-P3-0019,P3,2025-09-22,Hartley Insurance Inc JSC,-8962583.42,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-P5-0002,P5,2025-09-22,Glenwood Realty Solutions Group,4581118.74,utilities,,borrower,0,,шаг 10: utilities,1.00
TXN-B4-0019,B4,2025-09-23,Dunmore Security Solutions Partners (Almaty office),-2217144.91,lease,,borrower,0,,шаг 10: lease,1.00
TXN-P2-0007,P2,2025-09-23,Ashford Tax Advisory Holdings Enterprise (Semey base),5043155.21,interest,,borrower,0,,шаг 10: interest,1.00
TXN-P8-0026,P8,2025-09-23,Cedarville Courier Holdings Service Centre,-603369.52,lease,,borrower,0,,шаг 10: lease,1.00
TXN-P3-0018,P3,2025-09-24,Cedarville Telecom Services (Ekibastuz block B),2503692.36,interest,,borrower,0,,шаг 10: interest,1.00
TXN-P6-0034,P6,2025-09-24,Glenwood Office Supplies Services (Oskemen unit),-780505.67,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-B4-0048,B4,2025-09-25,Sentinel Insurance Group (Semey base),-940663.75,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-P10-0052,P10,2025-09-25,Cedarville Security Trust Company (Uralsk annex),-12549219.99,interest,,borrower,0,,шаг 10: interest,1.00
TXN-P7-0003,P7,2025-09-25,Kingsley Utility Services Enterprise,-2024164.80,interest,,borrower,0,,шаг 10: interest,1.00
TXN-P9-0010,P9,2025-09-25,Trident Power Cooperative,-2364158.76,payroll,,borrower,0,,шаг 10: payroll,0.95
TXN-B4-0042,B4,2025-09-26,Dunmore Building Services (Atyrau terminal),10258572.62,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P1-0030,P1,2025-09-26,Caspian Shipping Lines JSC,6842117.53,revenue,,borrower,0,,шаг 10: revenue,0.95
TXN-P10-0046,P10,2025-09-26,Eastgate Consulting Co (Aktobe hub),-363633.55,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P9-0020,P9,2025-09-26,Dunmore Telecom Partners Holding,-488762.10,payroll,,borrower,0,,шаг 10: payroll,0.95
TXN-P9-0029,P9,2025-09-26,Eastgate Stationery LLC,1492367.61,interest,,borrower,0,,шаг 10: interest,1.00
TXN-P3-0012,P3,2025-09-27,Sentinel Insurance Group,-211861.67,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-P3-0047,P3,2025-09-28,Eastgate Building Services Associates (Shymkent depot),-8776423.17,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P5-0009,P5,2025-09-28,Eastgate Consulting Co Holding,-5956057.98,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-P4-0005,P4,2025-09-29,Hartley Office Supplies Partners,10831373.90,payroll,,borrower,0,,шаг 10: payroll,1.00
TXN-P5-0024,P5,2025-09-29,Ironwood Building Services Services Service Centre (Taraz site),624176.29,utilities,,borrower,0,,шаг 10: utilities,1.00
TXN-P6-0017,P6,2025-09-29,Cedarville Leasing (Pavlodar block),-2350075.41,interest,,borrower,0,,шаг 10: interest,0.95
TXN-P6-0040,P6,2025-09-29,Taraz Holding Group LLP,-418662.44,opex,related,borrower,0,,"шаг 10: opex; связанная сторона (""Taraz Holding Group"" LLP)",0.90
TXN-B1-0026,B1,2025-09-30,KEGOC National Grid JSC,9741934.78,revenue,,borrower,0,,шаг 10: revenue,0.95
TXN-P6-0007,P6,2025-09-30,Bridgeport Stationery Co (Kyzylorda station),-5978181.15,interest,,borrower,0,,шаг 10: interest,0.95
TXN-P2-0020,P2,2025-10-01,Glenwood Tax Advisory Co,-7734227.11,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P7-0023,P7,2025-10-01,Hartley Security Group,9251557.75,payroll,,borrower,0,,шаг 10: payroll,0.95
TXN-P9-0041,P9,2025-10-01,Juniper Janitorial Ltd (Ekibastuz block B),-640514.24,interest,,borrower,0,,шаг 10: interest,0.95
TXN-P4-0016,P4,2025-10-02,Foxridge Supply Inc LLP (Taraz site),-1401514.80,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P5-0004,P5,2025-10-02,Sarybel Capital LLP,-273418.66,opex,related,borrower,0,,шаг 10: opex; связанная сторона (Sarybel Capital LLP.),0.90
TXN-P1-0017,P1,2025-10-03,Glenwood Leasing Holdings Ltd,577364.91,utilities,,borrower,0,,шаг 10: utilities,0.90
TXN-P10-0043,P10,2025-10-03,Bridgeport Waste Systems Ltd LLP,-604362.55,interest,,borrower,0,,шаг 10: interest,1.00
TXN-P10-0044,P10,2025-10-03,Juniper Consulting Associates,4500123.14,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P5-0044,P5,2025-10-03,Cedarville Stationery Ltd LLP (Aktobe hub),-471193.18,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P7-0050,P7,2025-10-03,Eastgate Supply Ltd Company,-12884795.90,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P8-0027,P8,2025-10-03,Ashford Payroll Partners (Taraz site),-597868.57,lease,,borrower,0,,шаг 10: lease,1.00
TXN-P3-0006,P3,2025-10-04,Eastgate Uniforms Services (Astana branch),5618786.64,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P6-0048,P6,2025-10-04,Harborview Properties (Aktobe hub),-2644884.35,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P8-0032,P8,2025-10-04,Hartley Facilities Services Group (Oskemen unit),-12763690.64,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P2-0029,P2,2025-10-05,Trident Power Cooperative (Oskemen unit),-500159.90,interest,,borrower,0,,шаг 10: interest,1.00
TXN-P4-0042,P4,2025-10-06,Ashford Security (Astana branch),-541385.27,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P7-0042,P7,2025-10-06,Ironwood Tax Advisory Inc (Turkistan point),-324534.33,lease,,borrower,0,,шаг 10: lease,1.00
TXN-P9-0005,P9,2025-10-06,Foxridge Consulting Ltd,-5473059.73,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P9-0043,P9,2025-10-06,Foxridge Printing LP (Kostanay centre),-647893.84,interest,,borrower,0,,шаг 10: interest,1.00
TXN-P10-0033,P10,2025-10-07,Juniper Realty Partners Supply,-4201250.31,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P4-0020,P4,2025-10-07,Kingsley Payroll Trust (Uralsk annex),-3763541.02,payroll,,borrower,0,,шаг 10: payroll,1.00
TXN-P8-0039,P8,2025-10-07,Glenwood Courier LP Group,-6590520.51,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P10-0009,P10,2025-10-08,Ashford Catering Associates Company,-1678314.80,interest,,borrower,0,,шаг 10: interest,0.95
TXN-P2-0034,P2,2025-10-08,Magnum Distribution JSC,7214663.82,revenue,,borrower,0,,шаг 10: revenue,0.95
TXN-P4-0002,P4,2025-10-08,Eastgate Janitorial Partners (Taraz site),-429843.42,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-P4-0017,P4,2025-10-08,Bridgeport Tax Advisory Services (Aktobe hub),-1100235.57,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-P2-0016,P2,2025-10-09,Sterling Office Solutions Partners (Uralsk annex),-1406217.85,utilities,,borrower,0,,шаг 10: utilities,1.00
TXN-P7-0035,P7,2025-10-09,Atyrau Holding Group LLP,-291663.82,opex,related,borrower,0,,шаг 10: opex; связанная сторона (Atyrau Holding Group L.L.P.),0.90
TXN-P8-0044,P8,2025-10-09,Cedarville Utility Ltd Company (Taraz site),-3012006.14,lease,,borrower,0,,шаг 10: lease,1.00
TXN-P8-0046,P8,2025-10-09,Crown City Water Board (Semey base),-3457494.06,marketing,,borrower,0,,шаг 10: marketing,0.95
TXN-P5-0021,P5,2025-10-10,Globex Telecom (Astana branch),3303750.35,payroll,,borrower,0,,шаг 10: payroll,1.00
TXN-B1-0050,B1,2025-10-11,Hartley Office Supplies Partners (Atyrau terminal),-8163734.77,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-P3-0015,P3,2025-10-11,Cedarville Janitorial Holdings (Zhezkazgan compound),-214847.98,interest,,borrower,0,,шаг 10: interest,1.00
TXN-P5-0028,P5,2025-10-11,Eastgate Catering Services (Karaganda yard),-179362.30,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P3-0025,P3,2025-10-12,Ashford Payroll Partners (Kyzylorda station),-7000023.62,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P2-0001,P2,2025-10-13,Glenwood Janitorial LP Company,-838159.45,insurance,,borrower,0,,шаг 10: insurance,0.95
TXN-P4-0043,P4,2025-10-14,Kazakhstan Grain Union JSC,7004318.47,revenue,,borrower,0,,шаг 10: revenue,0.95
TXN-B4-0014,B4,2025-10-15,Shymkent Fuel Distributors LLP,3084375.68,revenue,related,borrower,0,,шаг 10: revenue; связанная сторона (Shymkent Fuel Distributors LLP),0.95
TXN-B4-0053,B4,2025-10-15,Ashford Office Supplies LLC JSC,-1072102.81,interest,,borrower,0,,шаг 10: interest,1.00
TXN-P1-0001,P1,2025-10-15,Eastgate Landscaping LP (Ekibastuz block B),-5137567.61,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P1-0008,P1,2025-10-15,Dunmore Stationery Inc (Almaty office),338758.87,payroll,,borrower,0,,шаг 10: payroll,1.00
TXN-P2-0018,P2,2025-10-18,Kingsley Property Partners (Semey base),-11088144.33,utilities,,borrower,0,,шаг 10: utilities,0.95
TXN-P5-0025,P5,2025-10-19,Cedarville Utility Ltd (Almaty office),-608672.57,insurance,,borrower,0,,шаг 10: insurance,0.95
TXN-P8-0052,P8,2025-10-19,Vanguard Payroll Co Enterprise,238324.18,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-P9-0034,P9,2025-10-22,Hartley Cleaning Inc (Oskemen unit),-2590432.34,payroll,,borrower,0,,шаг 10: payroll,0.95
TXN-P10-0019,P10,2025-10-23,Hartley Cleaning Inc,-2025228.01,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P1-0029,P1,2025-10-24,Ashford Utility Corp Partners,-2970109.83,interest,,borrower,0,,шаг 10: interest,0.95
TXN-P4-0037,P4,2025-10-24,Dunmore Printing Partners Trading House,1702959.30,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P10-0027,P10,2025-10-25,Ashford Catering Associates (Ekibastuz block B),-12702609.36,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P2-0050,P2,2025-10-26,Ironwood Power Trust,-853285.29,payroll,,borrower,0,,шаг 10: payroll,0.95
TXN-P3-0037,P3,2025-10-26,Eastgate Building Services Associates,-308379.19,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-B1-0057,B1,2025-10-27,Juniper Stationery Holdings,-8561654.27,lease,,borrower,0,,шаг 10: lease,1.00
TXN-P10-0012,P10,2025-10-27,Altyn Fire Protection LLP,-118447.52,opex,,borrower,0,,шаг 10: opex,0.90
TXN-P3-0013,P3,2025-10-27,Ironwood Waste Systems Holdings,712948.55,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P4-0028,P4,2025-10-27,Ashford Telecom Solutions (Atyrau terminal),-5210092.53,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P8-0029,P8,2025-10-27,Bridgeport Catering Trust (Aktobe hub),358996.46,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P2-0049,P2,2025-10-28,Kingsley Office Supplies Corp,-2189336.30,interest,,borrower,0,,шаг 10: interest,1.00
TXN-P9-0033,P9,2025-10-28,Dunmore Leasing Associates (Karaganda yard),-290163.25,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-B4-0043,B4,2025-10-29,Eastgate Cleaning Corp (Oskemen unit),-4098925.47,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P10-0041,P10,2025-10-29,Bridgeport Realty Inc (Semey base),-1101422.08,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P4-0012,P4,2025-10-29,Ironclad Security Services (Kyzylorda station),-207247.26,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-P5-0010,P5,2025-10-29,Cedarville Courier Holdings (Almaty office),-7484552.01,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P8-0033,P8,2025-10-29,Dunmore Insurance LP (Ekibastuz block B),-4122177.44,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P6-0046,P6,2025-10-30,Foxridge Supply Inc (Karaganda yard),12073018.78,interest,,borrower,0,,шаг 10: interest,1.00
TXN-P7-0030,P7,2025-10-30,Dunmore Cleaning LP Ltd,543377.47,payroll,,borrower,0,,шаг 10: payroll,0.95
TXN-P5-0035,P5,2025-10-31,Glenwood Security Partners (Kostanay centre),-6947736.24,insurance,,borrower,0,,шаг 10: insurance,0.95
TXN-P6-0021,P6,2025-10-31,Halcyon Facilities Group (Uralsk annex),-387703.94,lease,,borrower,0,,шаг 10: lease,1.00
TXN-P7-0008,P7,2025-10-31,Ashford Power LP,676445.14,lease,,borrower,0,,шаг 10: lease,1.00
TXN-P1-0004,P1,2025-11-01,Bridgeport Telecom Holdings Supply,-9801187.71,interest,,borrower,0,,шаг 10: interest,1.00
TXN-P5-0039,P5,2025-11-01,Dunmore Logistics Ltd Trading House,-5109787.19,interest,,borrower,0,,шаг 10: interest,0.95
TXN-P2-0005,P2,2025-11-02,Bridgeport Printing Holdings (Kyzylorda station),12986601.59,interest,,borrower,0,,шаг 10: interest,1.00
TXN-P5-0037,P5,2025-11-02,Hartley Tax Advisory Ltd Holding,-186150.30,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P5-0040,P5,2025-11-03,Juniper Property Services Trading House,3017451.17,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-B1-0014,B1,2025-11-04,Pavlodar Regional Grid LLP,-937215.88,utilities,,borrower,0,,шаг 10: utilities,0.95
TXN-B1-0039,B1,2025-11-04,Ironwood Cleaning LLC (Atyrau terminal),4875575.45,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P10-0061,P10,2025-11-04,Bridgeport Landscaping Services,-243999.82,interest,,borrower,0,,шаг 10: interest,0.95
TXN-B1-0028,B1,2025-11-05,Lakeshore Insurance Brokers (Pavlodar block),-150143.68,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-B1-0055,B1,2025-11-05,Cedarville Building Services LLC,-4643753.93,lease,,borrower,0,,шаг 10: lease,1.00
TXN-B4-0027,B4,2025-11-06,Eastgate Water Works Ltd (Oskemen unit),-1550172.67,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P4-0048,P4,2025-11-06,Aral Capital Partners LLP,-288417.52,opex,related,borrower,0,,"шаг 10: opex; связанная сторона (Aral Capital Partners, LLP)",0.90
TXN-P9-0030,P9,2025-11-07,Glenwood Telecom Corp,-11213884.09,utilities,,borrower,0,,шаг 10: utilities,0.95
TXN-P10-0032,P10,2025-11-08,Ashford Utility Corp Supply (Ekibastuz block B),-4860904.56,interest,,borrower,0,,шаг 10: interest,1.00
TXN-P5-0036,P5,2025-11-10,Ashford Water Works Group (Almaty office),-199779.81,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-P5-0049,P5,2025-11-10,Hartley Tax Advisory Ltd Holding,956767.61,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P2-0041,P2,2025-11-11,Bridgeport Landscaping Services Ltd,-2278643.59,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P2-0051,P2,2025-11-11,Cascade Water Utility Enterprise (Atyrau terminal),-395108.58,utilities,,borrower,0,,шаг 10: utilities,1.00
TXN-P7-0049,P7,2025-11-12,Glenwood Consulting Inc (Karaganda yard),-2240747.97,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P9-0017,P9,2025-11-12,Zhezkazgan Conveyor Assets LLP,-302118.64,capex,,borrower,0,,шаг 10: capex,0.90
TXN-P8-0037,P8,2025-11-13,Eastgate Leasing Trust,1124814.37,revenue,,borrower,0,,шаг 10: revenue,1.00
TXN-P2-0015,P2,2025-11-14,Ironwood Landscaping Inc (Taraz site),-5744675.93,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P7-0012,P7,2025-11-14,Kingsley Office Supplies Corp Ltd,-16087757.97,payroll,,borrower,0,,шаг 10: payroll,1.00
TXN-P7-0043,P7,2025-11-15,Hartley Utility Trust,-2795654.36,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-P4-0032,P4,2025-11-16,Cedarville Office Supplies Associates (Oskemen unit),9841998.95,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-P6-0002,P6,2025-11-16,Foxridge Insurance Co (Uralsk annex),-197837.64,lease,,borrower,0,,шаг 10: lease,0.95
TXN-P1-0005,P1,2025-11-17,Juniper Insurance,-1569229.87,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P6-0050,P6,2025-11-17,Glenwood Building Services Solutions (Shymkent depot),-366031.92,insurance,,borrower,0,,шаг 10: insurance,0.95
TXN-P7-0033,P7,2025-11-18,State Revenue Committee,-486204.19,taxes,,borrower,0,,шаг 10: taxes,0.95
TXN-P7-0018,P7,2025-11-19,Blue Ridge Payroll Services Group (Aktobe hub),-2196374.68,marketing,,borrower,0,,шаг 10: marketing,1.00
